x,y,z,ax,ay,az,aw,s,ss
1948.0,3000.74,0.0,-0.0,0.0,0.9996607429625374,-0.026046093365183154,3264.8998847457256,0.8914033879227722
1947.57,3000.72,0.0,-0.0,0.0,0.9996591500327087,-0.02610715909252401,3265.3303496107264,0.43046486500068043
1947.12,3000.69,0.0,-0.0,0.0,0.999657096506314,-0.026185671741736923,3265.7813485020774,0.4509988913512157
1946.68,3000.67,0.0,-0.0,0.0,0.999657096506314,-0.026185671741736923,3266.2218028129882,0.44045431091073134
1946.24,3000.65,0.0,-0.0,0.0,0.9996605156332407,-0.026054816903664943,3266.662257123899,0.4404543109109585
1945.8,3000.62,0.0,-0.0,0.0,0.9996621053656656,-0.025993751093001987,3267.103278665323,0.44102154142406697
1945.36,3000.6,0.0,-0.0,0.0,0.9996605156332407,-0.026054816903664943,3267.543732976234,0.4404543109109585
1944.48,3000.56,0.0,-0.0,0.0,0.999657096506314,-0.026185671741736923,3268.4246415980556,0.8809086218216898
1944.04,3000.53,0.0,-0.0,0.0,0.9996621053656656,-0.025993751093001987,3268.8656631394797,0.44102154142403605
1943.6,3000.51,0.0,-0.0,0.0,0.9996605156332407,-0.026054816903664943,3269.3061174503905,0.4404543109109585
1943.16,3000.49,0.0,-0.0,0.0,0.9996605156332407,-0.026054816903664943,3269.7465717613013,0.440454310910752
1942.72,3000.46,0.0,-0.0,0.0,0.999657096506314,-0.026185671741736923,3270.1875933027254,0.44102154142403605
1942.28,3000.44,0.0,-0.0,0.0,0.9996554950501377,-0.026246737246067887,3270.628047613636,0.4404543109109585
1941.84,3000.42,0.0,-0.0,0.0,0.9996476634837699,-0.026543339869721676,3271.068501924547,0.4404543109109585
1940.96,3000.37,0.0,-0.0,0.0,0.9996274614015312,-0.027293559898447204,3271.9499212345236,0.8814193099767046
1940.52,3000.35,0.0,-0.0,0.0,0.9996291268044918,-0.027232496104640576,3272.3903755454344,0.4404543109109585
1940.07,3000.32,0.0,-0.0,0.0,0.9996312625616117,-0.027153985149109737,3272.8413744367854,0.4509988913512157
1939.63,3000.3,0.0,-0.0,0.0,0.9996257922684004,-0.027354623590406267,3273.281828747696,0.44045431091073134
1939.19,3000.27,0.0,-0.0,0.0,0.9996274614015312,-0.027293559898447204,3273.7228502891203,0.44102154142406697
1938.75,3000.25,0.0,-0.0,0.0,0.9996312625616117,-0.027153985149109737,3274.163304600031,0.4404543109109585
1938.31,3000.23,0.0,-0.0,0.0,0.9996274614015312,-0.027293559898447204,3274.603758910942,0.4404543109109585
1937.43,3000.18,0.0,-0.0,0.0,0.9996312625616117,-0.027153985149109737,3275.4851782209184,0.8814193099767046
1936.99,3000.15,0.0,-0.0,0.0,0.9996257922684004,-0.027354623590406267,3275.9261997623425,0.44102154142403605
1936.55,3000.13,0.0,-0.0,0.0,0.9996274614015312,-0.027293559898447204,3276.3666540732534,0.4404543109109585
1936.11,3000.11,0.0,-0.0,0.0,0.9996159410056646,-0.027712280443147972,3276.807108384164,0.4404543109109585
1935.67,3000.08,0.0,-0.0,0.0,0.9995965984741291,-0.028401414030832392,3277.248129925588,0.4410215414238401
1935.23,3000.06,0.0,-0.0,0.0,0.9995985788402666,-0.028331628624548202,3277.6885842364986,0.4404543109109585
1934.79,3000.03,0.0,-0.0,0.0,0.9996005543203049,-0.028261843579978324,3278.1296057779227,0.44102154142403605
1933.91,2999.98,0.0,-0.0,0.0,0.9995965984741291,-0.028401414030832392,3279.0110250878993,0.8814193099767046
1933.47,2999.96,0.0,-0.0,0.0,0.9995983315520787,-0.02834035212026674,3279.45147939881,0.4404543109109585
1933.03,2999.93,0.0,-0.0,0.0,0.9995965984741291,-0.028401414030832392,3279.892500940234,0.44102154142406697
1932.59,2999.91,0.0,-0.0,0.0,0.9995798217349956,-0.028985858280107024,3280.332955251145,0.4404543109109585
1932.14,2999.88,0.0,-0.0,0.0,0.9995665654411583,-0.029439450609116305,3280.783954142496,0.4509988913509888
1931.7,2999.85,0.0,-0.0,0.0,0.9995645077489234,-0.02950923327795082,3281.22497568392,0.44102154142406697
1931.26,2999.83,0.0,-0.0,0.0,0.9995627032681781,-0.029570293120157846,3281.665429994831,0.4404543109109585
1930.82,2999.8,0.0,-0.0,0.0,0.9995645077489234,-0.02950923327795082,3282.106451536255,0.44102154142403605
1929.94,2999.75,0.0,-0.0,0.0,0.9995688745326778,-0.029360944560348108,3282.9878708462315,0.8814193099767046
1929.5,2999.72,0.0,-0.0,0.0,0.9995470832900155,-0.030093658574903454,3283.4288923876557,0.44102154142406697
1929.06,2999.7,0.0,-0.0,0.0,0.9995290493637902,-0.030686796475324116,3283.8693466985665,0.4404543109109585
1928.62,2999.67,0.0,-0.0,0.0,0.9995314564066654,-0.030608293868987252,3284.3103682399906,0.44102154142403605
1928.18,2999.64,0.0,-0.0,0.0,0.9995293171140616,-0.03067807408390636,3284.751389781414,0.4410215414238401
1927.74,2999.62,0.0,-0.0,0.0,0.9995314564066654,-0.030608293868987252,3285.191844092325,0.4404543109109585
1927.3,2999.59,0.0,-0.0,0.0,0.9995333242953016,-0.03054723593360495,3285.632865633749,0.44102154142403605
1926.86,2999.56,0.0,-0.0,0.0,0.9995271729498969,-0.030747854149305205,3286.0738871751732,0.44102154142406697
1926.42,2999.53,0.0,-0.0,0.0,0.9995131170924503,-0.03120142240561709,3286.514908716597,0.44102154142380917
1925.98,2999.51,0.0,-0.0,0.0,0.9994991316285194,-0.03164626160916159,3286.9553630275077,0.4404543109109585
1925.54,2999.48,0.0,-0.0,0.0,0.999492759695614,-0.03184687293982863,3287.396384568932,0.44102154142406697
1925.1,2999.45,0.0,-0.0,0.0,0.9994947032447828,-0.03178581736598227,3287.837406110356,0.44102154142406697
1924.66,2999.42,0.0,-0.0,0.0,0.9994969198723527,-0.03171603956486173,3288.2784276517796,0.44102154142380917
1923.33,2999.34,0.0,-0.0,0.0,0.999458574603035,-0.03290224388198507,3289.610831494464,1.3324038426844917
1922.89,2999.31,0.0,-0.0,0.0,0.9994256433995089,-0.03388780481939895,3290.0518530358877,0.4410215414238401
1922.45,2999.28,0.0,-0.0,0.0,0.9993816561115716,-0.03516113518776622,3290.492874577312,0.44102154142403605
1922.01,2999.25,0.0,-0.0,0.0,0.9993785839170052,-0.03524834759306481,3290.933896118736,0.44102154142406697
1921.57,2999.22,0.0,-0.0,0.0,0.9993813492222882,-0.035169856790140036,3291.37491766016,0.44102154142406697
1921.13,2999.18,0.0,-0.0,0.0,0.9993649758495613,-0.03563207887853077,3291.8167321008473,0.441814440687315
1920.25,2999.12,0.0,-0.0,0.0,0.9993136035275514,-0.03704486205642987,3292.6987751836955,0.8820430828481031
1919.81,2999.09,0.0,-0.0,0.0,0.9992752592011321,-0.038065159247141815,3293.1397967251196,0.44102154142403605
1919.37,2999.05,0.0,-0.0,0.0,0.9992789085859692,-0.037969235641954,3293.5816111658073,0.44181444068754144
1918.93,2999.02,0.0,-0.0,0.0,0.9992983254491192,-0.03745472940212245,3294.022632707231,0.4410215414238401
1918.49,2998.99,0.0,-0.0,0.0,0.9992752592011321,-0.038065159247141815,3294.463654248655,0.44102154142406697
1918.05,2998.95,0.0,-0.0,0.0,0.999236214194436,-0.039076696922478914,3294.905468689343,0.44181444068754144
1917.61,2998.92,0.0,-0.0,0.0,0.9992166531051798,-0.039573730646513754,3295.346490230767,0.44102154142403605
1917.17,2998.88,0.0,-0.0,0.0,0.999185263775904,-0.04035850162081199,3295.788304671454,0.441814440687315
1916.73,2998.85,0.0,-0.0,0.0,0.9991664906137379,-0.040820632462363185,3296.2293262128783,0.44102154142406697
1916.29,2998.81,0.0,-0.0,0.0,0.9991478639078047,-0.041274036008984126,3296.671140653566,0.44181444068754144
1915.85,2998.77,0.0,-0.0,0.0,0.9991457014503268,-0.041326350834963915,3297.1129550942537,0.44181444068754144
1915.41,2998.74,0.0,-0.0,0.0,0.9991438972858703,-0.04136994701957387,3297.5539766356774,0.4410215414238401
1914.96,2998.7,0.0,-0.0,0.0,0.9991018767641276,-0.04237263086472199,3298.0057509156004,0.45177427992310276
1914.52,2998.66,0.0,-0.0,0.0,0.9990743053839882,-0.043017814001892266,3298.447565356288,0.44181444068754144
1913.64,2998.59,0.0,-0.0,0.0,0.9989957494572593,-0.044805050678788365,3299.330345057006,0.882779700717994
1913.2,2998.55,0.0,-0.0,0.0,0.9989725481787501,-0.04531939965682101,3299.772159497694,0.44181444068754144
1912.77,2998.51,0.0,-0.0,0.0,0.9989677968537213,-0.04542401181338268,3300.2040159553276,0.43185645763384367
1912.33,2998.47,0.0,-0.0,0.0,0.998918058488287,-0.046504972056666274,3300.6458303960153,0.44181444068758263
1911.45,2998.38,0.0,-0.0,0.0,0.998858413103667,-0.04776892893947002,3301.530420696663,0.8845903006475576
1911.01,2998.34,0.0,-0.0,0.0,0.9988634099651845,-0.047664328724149094,3301.9722351373507,0.44181444068754144
1910.13,2998.26,0.0,-0.0,0.0,0.9988634099651845,-0.047664328724149094,3302.8558640187257,0.8836288813748565
1909.69,2998.21,0.0,-0.0,0.0,0.99882524357526,-0.04845753601683069,3303.2986958152355,0.4428317965097653
1909.25,2998.17,0.0,-0.0,0.0,0.998776541939769,-0.04945118068193028,3303.7405102559233,0.44181444068754144
1908.81,2998.13,0.0,-0.0,0.0,0.9987618255145971,-0.04974752149353135,3304.182324696611,0.44181444068754144
1908.37,2998.08,0.0,-0.0,0.0,0.9987312501497678,-0.05035762081633613,3304.625156493121,0.4428317965097653
1907.93,2998.04,0.0,-0.0,0.0,0.9986936218739862,-0.05109843078040146,3305.066970933808,0.441814440687315
1907.49,2997.99,0.0,-0.0,0.0,0.9986998572691831,-0.05097641700348595,3305.509802730318,0.4428317965097653
1906.61,2997.9,0.0,-0.0,0.0,0.9986873715720467,-0.051220443794609424,3306.3943930309656,0.8845903006477838
1906.17,2997.86,0.0,-0.0,0.0,0.9986931759255039,-0.05110714587834696,3306.836207471653,0.441814440687315
1905.73,2997.81,0.0,-0.0,0.0,0.9987065215004608,-0.0508456872551604,3307.2790392681627,0.4428317965097653
1905.29,2997.77,0.0,-0.0,0.0,0.9986936218739862,-0.05109843078040146,3307.7208537088504,0.44181444068754144
1904.85,2997.72,0.0,-0.0,0.0,0.9986595124733407,-0.051760778070944,3308.1636855053603,0.4428317965097653
1904.41,2997.68,0.0,-0.0,0.0,0.9986441107819274,-0.052057084057538644,3308.6054999460475,0.441814440687315
1903.97,2997.63,0.0,-0.0,0.0,0.9986139623980218,-0.05263225345472384,3309.0483317425574,0.442831796509714
1903.53,2997.58,0.0,-0.0,0.0,0.9985788357454275,-0.05329454757577503,3309.491163539067,0.4428317965097653
1903.1,2997.54,0.0,-0.0,0.0,0.9985723171381681,-0.05341654654982746,3309.923019996701,0.43185645763384367
1902.66,2997.49,0.0,-0.0,0.0,0.9985788357454275,-0.05329454757577503,3310.3658517932104,0.4428317965095394
1902.22,2997.44,0.0,-0.0,0.0,0.9985460936607871,-0.05390453445474432,3310.80868358972,0.442831796509714
1901.78,2997.39,0.0,-0.0,0.0,0.9985082178435697,-0.05460163824335716,3311.25151538623,0.4428317965097653
1901.34,2997.35,0.0,-0.0,0.0,0.9985125031765681,-0.05452321523960232,3311.6933298269178,0.44181444068754144
1900.9,2997.3,0.0,-0.0,0.0,0.9984756407718788,-0.05519415535349878,3312.136161623427,0.44283179650948806
1900.02,2997.2,0.0,-0.0,0.0,0.9984592203849338,-0.05549040663312943,3313.021825216447,0.8856635930195306
1899.58,2997.15,0.0,-0.0,0.0,0.9984524335038792,-0.0556123909770265,3313.4646570129566,0.442831796509714
1899.15,2997.1,0.0,-0.0,0.0,0.998406478485382,-0.056431407198637665,3313.8975542293947,0.4328972164381256
1898.71,2997.05,0.0,-0.0,0.0,0.9984168033115279,-0.05624843878002039,3314.3403860259045,0.442831796509714
1898.27,2997.0,0.0,-0.0,0.0,0.9984519481643324,-0.05562110397006981,3314.7832178224144,0.4428317965097653
1897.83,2996.95,0.0,-0.0,0.0,0.9984451453156463,-0.05574308742452246,3315.226049618924,0.4428317965097653
1896.95,2996.86,0.0,-0.0,0.0,0.9983896910014409,-0.05672763790294284,3316.110639919572,0.8845903006475576
1896.52,2996.81,0.0,-0.0,0.0,0.9983901859971585,-0.05671892545314431,3316.5435371360104,0.4328972164383515
1896.08,2996.76,0.0,-0.0,0.0,0.9983832490247896,-0.056840901353734555,3316.9863689325202,0.442831796509714
1895.2,2996.66,0.0,-0.0,0.0,0.9983588522680646,-0.05726781031253674,3317.8720325255395,0.8856635930193048
1894.76,2996.61,0.0,-0.0,0.0,0.9983196400224427,-0.05794735839933153,3318.3148643220493,0.442831796509714
1894.32,2996.55,0.0,-0.0,0.0,0.9983115393042314,-0.05808674971123811,3318.758936388273,0.444072066223537
1893.45,2996.45,0.0,-0.0,0.0,0.9983272167497185,-0.057816678361530906,3319.6346646566303,0.8757282683571901
1893.01,2996.4,0.0,-0.0,0.0,0.998327721277854,-0.05780796595770878,3320.07749645314,0.442831796509714
1892.57,2996.35,0.0,-0.0,0.0,0.9983196400224427,-0.05794735839933153,3320.52032824965,0.4428317965097653
1892.13,2996.3,0.0,-0.0,0.0,0.9982589250771423,-0.05898405296203647,3320.9631600461594,0.44283179650948806
1891.69,2996.25,0.0,-0.0,0.0,0.998189268358149,-0.06015134690614303,3321.405991842669,0.4428317965097653
1891.26,2996.19,0.0,-0.0,0.0,0.9981729593291748,-0.06042138085179355,3321.840157709591,0.4341658669219037
1890.82,2996.14,0.0,-0.0,0.0,0.998147562512804,-0.06083948922984123,3322.282989506101,0.4428317965097653
1889.5,2995.98,0.0,-0.0,0.0,0.9981225250881751,-0.0612488768191327,3323.6126511171883,1.3296616110874921
1889.06,2995.92,0.0,-0.0,0.0,0.9980892401686648,-0.06178890401631439,3324.056723183412,0.444072066223537
1888.62,2995.87,0.0,-0.0,0.0,0.9980849240676412,-0.061858583469806695,3324.499554979922,0.4428317965097653
1888.18,2995.81,0.0,-0.0,0.0,0.9981225250881751,-0.0612488768191327,3324.943627046145,0.44407206622331175
1887.74,2995.76,0.0,-0.0,0.0,0.9980978578078894,-0.061649543707170185,3325.386458842655,0.442831796509714
1887.3,2995.7,0.0,-0.0,0.0,0.9980469505744586,-0.062468267536600154,3325.8305309088787,0.44407206622359846
1886.87,2995.65,0.0,-0.0,0.0,0.9980030962948436,-0.06316502027154726,3326.263428125317,0.432897216438299
1886.43,2995.59,0.0,-0.0,0.0,0.9979509459404317,-0.0639836658577607,3326.7075001915405,0.44407206622331175
1885.99,2995.54,0.0,-0.0,0.0,0.9978975585295824,-0.06481097654486136,3327.1503319880503,0.4428317965097653
1885.55,2995.48,0.0,-0.0,0.0,0.9978520687675524,-0.06550762441362071,3327.594404054274,0.444072066223537
1885.12,2995.42,0.0,-0.0,0.0,0.9978308652573861,-0.06582981345633762,3328.028569921196,0.4341658669219037
1884.68,2995.36,0.0,-0.0,0.0,0.997817056009394,-0.0660387972085047,3328.472641987419,0.44407206622331175
1884.24,2995.31,0.0,-0.0,0.0,0.9977788549028945,-0.06661348743811905,3328.915473783929,0.4428317965097653
1883.37,2995.19,0.0,-0.0,0.0,0.9976431433558246,-0.06861602229151365,3329.7937106540276,0.878236870098369
1882.49,2995.07,0.0,-0.0,0.0,0.9975445316856166,-0.07003504340059909,3330.6818547864746,0.8881441324468488
1882.06,2995.0,0.0,-0.0,0.0,0.9974787015283261,-0.07096647093779278,3331.1175152046903,0.43566041821592844
1881.62,2994.94,0.0,-0.0,0.0,0.9974126290569597,-0.07188913268139854,3331.561587270914,0.444072066223537
1881.18,2994.88,0.0,-0.0,0.0,0.997360930907852,-0.07260284773080758,3332.0056593371373,0.44407206622331175
1880.74,2994.81,0.0,-0.0,0.0,0.9973087220482406,-0.07331652560306683,3332.451192725336,0.44553338819898886
1880.31,2994.75,0.0,-0.0,0.0,0.9972301003351214,-0.0743782695792505,3332.885358592258,0.4341658669219037
1879.43,2994.61,0.0,-0.0,0.0,0.9971332058592348,-0.07566617324065515,3333.7764253686555,0.8910667763976818
1879.0,2994.55,0.0,-0.0,0.0,0.997052752217917,-0.07671902824382562,3334.2105912355773,0.4341658669219037
1878.56,2994.48,0.0,-0.0,0.0,0.9970453831345011,-0.0768147379750525,3334.656124623776,0.44553338819898886
1878.12,2994.41,0.0,-0.0,0.0,0.9970386759847074,-0.0769017463433803,3335.101658011975,0.44553338819898886
1877.69,2994.34,0.0,-0.0,0.0,0.9969575979953851,-0.0779458003953522,3335.5373184301907,0.43566041821563095
1877.25,2994.28,0.0,-0.0,0.0,0.9969392047712163,-0.07818070088029862,3335.9813904964144,0.444072066223537
1876.38,2994.14,0.0,-0.0,0.0,0.9968678396621123,-0.07908546166896344,3336.8625828704166,0.8811923740023524
1875.94,2994.07,0.0,-0.0,0.0,0.9967956534078635,-0.07999015781451259,3337.3081162586154,0.4455333881989174
1875.51,2994.0,0.0,-0.0,0.0,0.9967851741963437,-0.08012063718147039,3337.743776676831,0.43566041821592844
1875.07,2993.93,0.0,-0.0,0.0,0.9967851741963437,-0.08012063718147039,3338.18931006503,0.44553338819898886
1874.63,2993.86,0.0,-0.0,0.0,0.9967254692941329,-0.08085999542660538,3338.6348434532288,0.44553338819869287
1874.2,2993.78,0.0,-0.0,0.0,0.9966666400200672,-0.08158191387255961,3339.0722220078014,0.43737855457263003
1873.76,2993.71,0.0,-0.0,0.0,0.99665523930772,-0.08172107415147767,3339.517755396,0.44553338819898886
1872.89,2993.57,0.0,-0.0,0.0,0.996577054984151,-0.08266905998689286,3340.3989477700025,0.8811923740022801
1872.46,2993.5,0.0,-0.0,0.0,0.9965008871363957,-0.08358218671688596,3340.834608188218,0.43566041821592844
1872.02,2993.42,0.0,-0.0,0.0,0.9965008871363957,-0.08358218671688596,3341.2818217837184,0.4472135954999986
1871.59,2993.35,0.0,-0.0,0.0,0.9964899377326153,-0.08371262746831219,3341.717482201934,0.43566041821592844
1871.15,2993.28,0.0,-0.0,0.0,0.9964142905652036,-0.08460828303092992,3342.163015590133,0.44553338819869287
1870.71,2993.2,0.0,-0.0,0.0,0.9963631640283059,-0.08520824706272888,3342.610229185633,0.44721359550007994
1870.28,2993.12,0.0,-0.0,0.0,0.9963467868328985,-0.08539953376780689,3343.047607740206,0.43737855457263003
1869.41,2992.97,0.0,-0.0,0.0,0.9962417080575887,-0.08661673698828763,3343.9304440783794,0.8828363381736376
1868.97,2992.9,0.0,-0.0,0.0,0.9962235452416114,-0.0868253874522596,3344.375977466578,0.4455333881989174
1868.54,2992.82,0.0,-0.0,0.0,0.9961634506479341,-0.08751216825791118,3344.813356021151,0.43737855457263003
1868.1,2992.74,0.0,-0.0,0.0,0.9961159562095047,-0.08805113164987857,3345.260569616651,0.44721359550007994
1867.67,2992.67,0.0,-0.0,0.0,0.996110575615521,-0.0881119807229158,3345.696230034867,0.43566041821563095
1867.23,2992.59,0.0,-0.0,0.0,0.9960200925458688,-0.0891289809485053,3346.143443630367,0.4472135954999986
1866.8,2992.51,0.0,-0.0,0.0,0.9959403626677407,-0.0900155209352768,3346.5808221849397,0.43737855457263003
1865.93,2992.35,0.0,-0.0,0.0,0.9959041478990869,-0.09041530952993365,3347.4654124855874,0.8845903006476552
1865.5,2992.27,0.0,-0.0,0.0,0.9958105152325829,-0.09144078823051417,3347.90279104016,0.43737855457263003
1865.06,2992.19,0.0,-0.0,0.0,0.995753668112389,-0.09205776686799565,3348.3500046356603,0.4472135954999986
1864.63,2992.11,0.0,-0.0,0.0,0.9957359759590126,-0.0922489359339861,3348.7873831902325,0.4373785545724065
1864.19,2992.03,0.0,-0.0,0.0,0.9957424137074353,-0.09217942039354889,3349.2345967857327,0.4472135954999986
1863.76,2991.95,0.0,-0.0,0.0,0.9957109837875463,-0.0925183050257451,3349.6719753403054,0.4373785545727132
1863.32,2991.87,0.0,-0.0,0.0,0.9956420830256082,-0.09325686306341115,3350.1191889358056,0.4472135954999986
1862.46,2991.7,0.0,-0.0,0.0,0.9956542817723162,-0.09312653321397334,3350.9958302535633,0.8766413177576406
1862.02,2991.62,0.0,-0.0,0.0,0.9956037497451731,-0.09366522029734878,3351.4430438490635,0.4472135954999986
1861.59,2991.54,0.0,-0.0,0.0,0.9955397632052833,-0.09434288461335347,3351.880422403636,0.43737855457263003
1861.15,2991.45,0.0,-0.0,0.0,0.9954885730855768,-0.09488150955819652,3352.329532635094,0.44911023145757223
1860.72,2991.37,0.0,-0.0,0.0,0.9954237586704834,-0.09555909519416386,3352.7669111896666,0.43737855457263003
1860.28,2991.29,0.0,-0.0,0.0,0.9954037229894279,-0.09576757415109857,3353.214124785167,0.4472135954999986
1859.85,2991.2,0.0,-0.0,0.0,0.9953953618982093,-0.09585443918532416,3353.6534424378965,0.43931765272986806
1858.55,2990.95,0.0,-0.0,0.0,0.9954170849776005,-0.09562858848010075,3354.977262667384,1.323820229487328
1858.12,2990.87,0.0,-0.0,0.0,0.9954154157724172,-0.09564596197762726,3355.4146412219566,0.43737855457263003
1857.68,2990.78,0.0,-0.0,0.0,0.9954154157724172,-0.09564596197762726,3355.863751453414,0.44911023145748113
1857.25,2990.7,0.0,-0.0,0.0,0.9953953618982093,-0.09585443918532416,3356.3011300079866,0.4373785545727132
1856.82,2990.61,0.0,-0.0,0.0,0.9954154157724172,-0.09564596197762726,3356.740447660716,0.4393176527297749
1856.38,2990.53,0.0,-0.0,0.0,0.9954370915492736,-0.09542010672768646,3357.187661256216,0.4472135954997749
1855.52,2990.36,0.0,-0.0,0.0,0.995499330654705,-0.09476857425346444,3358.0643025739737,0.8766413177578637
1855.08,2990.28,0.0,-0.0,0.0,0.9954885730855768,-0.09488150955819652,3358.511516169474,0.4472135954999986
1854.65,2990.2,0.0,-0.0,0.0,0.9954885730855768,-0.09488150955819652,3358.9488947240466,0.43737855457248964
1854.21,2990.11,0.0,-0.0,0.0,0.9955191571036259,-0.09456007529441901,3359.3980049555043,0.4491102314577039
1853.78,2990.03,0.0,-0.0,0.0,0.9955397632052833,-0.09434288461335347,3359.835383510077,0.43737855457263003
1853.35,2989.95,0.0,-0.0,0.0,0.995571814157671,-0.09400405765074084,3360.2727620646497,0.4373785545727132
1852.91,2989.86,0.0,-0.0,0.0,0.9956021148544493,-0.09368259655532653,3360.721872296107,0.44911023145748113
1852.05,2989.7,0.0,-0.0,0.0,0.9956420830256082,-0.09325686306341115,3361.5966294052523,0.8747571091453432
1851.61,2989.62,0.0,-0.0,0.0,0.9956542817723162,-0.09312653321397334,3362.0438430007525,0.4472135954999986
1851.18,2989.54,0.0,-0.0,0.0,0.9956542817723162,-0.09312653321397334,3362.4812215553247,0.4373785545724065
1850.74,2989.45,0.0,-0.0,0.0,0.9956721424600562,-0.09293537931811306,3362.9303317867825,0.449110231457795
1850.31,2989.37,0.0,-0.0,0.0,0.9957037143288396,-0.0925965078809804,3363.367710341355,0.43737855457263003
1849.88,2989.29,0.0,-0.0,0.0,0.9957238920424599,-0.09237927698253295,3363.8050888959274,0.4373785545724065
1849.44,2989.21,0.0,-0.0,0.0,0.995753668112389,-0.09205776686799565,3364.2523024914276,0.4472135954999986
1848.57,2989.05,0.0,-0.0,0.0,0.9957921418193121,-0.09164065850323751,3365.1368927920753,0.8845903006477966
1848.14,2988.97,0.0,-0.0,0.0,0.9958423734338219,-0.0910931790733669,3365.574271346648,0.43737855457248964
1847.7,2988.89,0.0,-0.0,0.0,0.9959041478990869,-0.09041530952993365,3366.021484942148,0.4472135954999986
1847.27,2988.81,0.0,-0.0,0.0,0.9959340759871482,-0.09008505030039804,3366.458863496721,0.43737855457263003
1846.84,2988.73,0.0,-0.0,0.0,0.9959529215116264,-0.08987646039122915,3366.8962420512935,0.43737855457263003
1846.4,2988.65,0.0,-0.0,0.0,0.9959717233487252,-0.08966786653963797,3367.3434556467932,0.4472135954997749
1845.96,2988.57,0.0,-0.0,0.0,0.996001403571637,-0.08933758494233596,3367.7906692422935,0.4472135954999986
1845.1,2988.42,0.0,-0.0,0.0,0.9960503689287109,-0.08878999131083942,3368.663652632743,0.8729833904492377
1844.66,2988.34,0.0,-0.0,0.0,0.996098263138218,-0.08825106329685387,3369.1108662282427,0.4472135954997749
1844.23,2988.26,0.0,-0.0,0.0,0.996146631178295,-0.08770341608018328,3369.5482447828153,0.43737855457263003
1843.79,2988.19,0.0,-0.0,0.0,0.9961634506479341,-0.08751216825791118,3369.993778171014,0.44553338819898886
1843.36,2988.11,0.0,-0.0,0.0,0.9961931768016565,-0.08717312942543474,3370.431156725587,0.43737855457263003
1842.49,2987.96,0.0,-0.0,0.0,0.9962530376532219,-0.0864863282069946,3371.3139930637603,0.8828363381736376
1841.62,2987.8,0.0,-0.0,0.0,0.9962884263955495,-0.08607770576798503,3372.198583364408,0.8845903006477966
1841.19,2987.73,0.0,-0.0,0.0,0.9963467868328985,-0.08539953376780689,3372.634243782624,0.435660418215704
1840.75,2987.66,0.0,-0.0,0.0,0.9963802463189818,-0.08500826280618275,3373.0797771708226,0.44553338819898886
1840.31,2987.58,0.0,-0.0,0.0,0.9964091202822354,-0.08466915033459235,3373.526990766323,0.4472135954999986
1839.88,2987.51,0.0,-0.0,0.0,0.9964283054295893,-0.08444307040081583,3373.9626511845386,0.43566041821563095
1839.44,2987.43,0.0,-0.0,0.0,0.9964437637344469,-0.08426046353260726,3374.409864780039,0.44721359550007994
1839.01,2987.36,0.0,-0.0,0.0,0.9964709182737272,-0.08393872190303307,3374.8455251982546,0.4356604182158553
1838.14,2987.21,0.0,-0.0,0.0,0.9965314547037524,-0.08321694410408964,3375.728361536428,0.8828363381736376
1837.7,2987.14,0.0,-0.0,0.0,0.9965618883590932,-0.08285169081049777,3376.173894924627,0.44553338819898886
1837.27,2987.07,0.0,-0.0,0.0,0.9966523861038517,-0.08175586384779446,3376.6095553428427,0.4356604182158553
1836.83,2986.99,0.0,-0.0,0.0,0.9967367497763873,-0.08072082535011377,3377.056768938343,0.44721359550007994
1836.39,2986.92,0.0,-0.0,0.0,0.9967508230429447,-0.0805468606663987,3377.5023023265417,0.44553338819869287
1835.96,2986.85,0.0,-0.0,0.0,0.9967704745904776,-0.08030330618769102,3377.9379627447574,0.43566041821592844
1835.09,2986.71,0.0,-0.0,0.0,0.9968242094831598,-0.07963350669331112,3378.81915511876,0.8811923740025046
1834.65,2986.64,0.0,-0.0,0.0,0.9968394796704185,-0.07944212843579448,3379.264688506959,0.4455333881987643
1834.21,2986.57,0.0,-0.0,0.0,0.9968705996514559,-0.0790506644535439,3379.7102218951577,0.4455333881989174
1833.78,2986.5,0.0,-0.0,0.0,0.9969248606745184,-0.07836339814666068,3380.1458823133735,0.43566041821592844
1833.34,2986.43,0.0,-0.0,0.0,0.9969392047712163,-0.07818070088029862,3380.5914157015723,0.44553338819898886
1832.9,2986.36,0.0,-0.0,0.0,0.9969684715765256,-0.07780659793594952,3381.036949089771,0.44553338819869287
1832.47,2986.3,0.0,-0.0,0.0,0.9969975979604279,-0.0774324845341863,3381.471114956693,0.4341658669219037
1831.6,2986.16,0.0,-0.0,0.0,0.9970238935513878,-0.07709316239220587,3382.3523073306956,0.8811923740025769
1831.16,2986.09,0.0,-0.0,0.0,0.9970520826913534,-0.07672772902174653,3382.7978407188943,0.44553338819869287
1830.72,2986.03,0.0,-0.0,0.0,0.9970520826913534,-0.07672772902174653,3383.241912785118,0.444072066223537
1830.29,2985.96,0.0,-0.0,0.0,0.9970627861965308,-0.07658851338164999,3383.677573203334,0.43566041821592844
1829.85,2985.89,0.0,-0.0,0.0,0.9970814705284347,-0.07634488279416106,3384.1231065915326,0.44553338819898886
1828.98,2985.76,0.0,-0.0,0.0,0.997107395922709,-0.07600553266857583,3385.0027656163825,0.8796590248498108
